,Day,Hour,Keypresses,keypresses_over_last_24_hours
22254,2023-04-06,6,0,33760.0
22255,2023-04-06,7,0,33760.0
22256,2023-04-06,8,0,33760.0
22257,2023-04-06,9,0,33760.0
22258,2023-04-06,10,0,32994.0
22259,2023-04-06,11,0,31334.0
22260,2023-04-06,12,937,30798.0
22261,2023-04-06,13,4746,33380.0
22262,2023-04-06,14,3877,34474.0
22263,2023-04-06,15,2934,35849.0
22264,2023-04-06,16,0,31470.0
22265,2023-04-06,17,0,29068.0
22266,2023-04-06,18,0,28076.0
22267,2023-04-06,19,0,23127.0
22268,2023-04-06,20,0,23127.0
22269,2023-04-06,21,0,23127.0
22270,2023-04-06,22,0,23127.0
22271,2023-04-06,23,0,20017.0
22272,2023-04-07,0,0,17850.0
22273,2023-04-07,1,0,14966.0
22274,2023-04-07,2,0,13077.0
22275,2023-04-07,3,0,12494.0
22276,2023-04-07,4,0,12494.0
22277,2023-04-07,5,0,12494.0
22278,2023-04-07,6,0,12494.0
22279,2023-04-07,7,0,12494.0
22280,2023-04-07,8,0,12494.0
22281,2023-04-07,9,0,12494.0
22282,2023-04-07,10,0,12494.0
22283,2023-04-07,11,3840,16334.0
22284,2023-04-07,12,7649,23046.0
22285,2023-04-07,13,1030,19330.0
22286,2023-04-07,14,0,15453.0
22287,2023-04-07,15,34,12553.0
22288,2023-04-07,16,0,12553.0
22289,2023-04-07,17,0,12553.0
22290,2023-04-07,18,0,12553.0
22291,2023-04-07,19,0,12553.0
22292,2023-04-07,20,577,13130.0
22293,2023-04-07,21,0,13130.0
22294,2023-04-07,22,510,13640.0
22295,2023-04-07,23,552,14192.0
22296,2023-04-08,0,0,14192.0
22297,2023-04-08,1,0,14192.0
22298,2023-04-08,2,54,14246.0
22299,2023-04-08,3,0,14246.0
22300,2023-04-08,4,0,14246.0
22301,2023-04-08,5,0,14246.0
22302,2023-04-08,6,0,14246.0
22303,2023-04-08,7,0,14246.0
22304,2023-04-08,8,0,14246.0
22305,2023-04-08,9,64,14310.0
22306,2023-04-08,10,0,14310.0
22307,2023-04-08,11,0,10470.0
22308,2023-04-08,12,0,2821.0
22309,2023-04-08,13,1530,3321.0
22310,2023-04-08,14,393,3714.0
22311,2023-04-08,15,5800,9480.0
22312,2023-04-08,16,8495,17975.0
22313,2023-04-08,17,1962,19937.0
22314,2023-04-08,18,3194,23131.0
22315,2023-04-08,19,0,23131.0
22316,2023-04-08,20,0,22554.0
22317,2023-04-08,21,0,22554.0
22318,2023-04-08,22,0,22044.0
22319,2023-04-08,23,0,21492.0
22320,2023-04-09,0,0,21492.0
22321,2023-04-09,1,2055,23547.0
22322,2023-04-09,2,182,23675.0
22323,2023-04-09,3,0,23675.0
22324,2023-04-09,4,0,23675.0
22325,2023-04-09,5,0,23675.0
22326,2023-04-09,6,0,23675.0
22327,2023-04-09,7,0,23675.0
22328,2023-04-09,8,0,23675.0
22329,2023-04-09,9,0,23611.0
22330,2023-04-09,10,0,23611.0
22331,2023-04-09,11,0,23611.0
22332,2023-04-09,12,0,23611.0
22333,2023-04-09,13,576,22657.0
22334,2023-04-09,14,5800,28064.0
22335,2023-04-09,15,3349,25613.0
22336,2023-04-09,16,6130,23248.0
22337,2023-04-09,17,1788,23074.0
22338,2023-04-09,18,0,19880.0
22339,2023-04-09,19,0,19880.0
22340,2023-04-09,20,0,19880.0
22341,2023-04-09,21,0,19880.0
22342,2023-04-09,22,0,19880.0
22343,2023-04-09,23,0,19880.0
22344,2023-04-10,0,0,19880.0
22345,2023-04-10,1,0,17825.0
22346,2023-04-10,2,0,17643.0
22347,2023-04-10,3,0,17643.0
22348,2023-04-10,4,0,17643.0
22349,2023-04-10,5,0,17643.0
22350,2023-04-10,6,0,17643.0
22351,2023-04-10,7,0,17643.0
22352,2023-04-10,8,0,17643.0
22353,2023-04-10,9,2067,19710.0
22354,2023-04-10,10,7089,26799.0
22355,2023-04-10,11,3870,30669.0
22356,2023-04-10,12,0,30669.0
22357,2023-04-10,13,2389,32482.0
22358,2023-04-10,14,3248,29930.0
22359,2023-04-10,15,856,27437.0
22360,2023-04-10,16,3898,25205.0
22361,2023-04-10,17,4884,28301.0
22362,2023-04-10,18,47,28348.0
22363,2023-04-10,19,0,28348.0
22364,2023-04-10,20,994,29342.0
22365,2023-04-10,21,9125,38467.0
22366,2023-04-10,22,11057,49524.0
22367,2023-04-10,23,7353,56877.0
22368,2023-04-11,0,3927,60804.0
22369,2023-04-11,1,612,61416.0
22370,2023-04-11,2,0,61416.0
22371,2023-04-11,3,0,61416.0
22372,2023-04-11,4,0,61416.0
22373,2023-04-11,5,0,61416.0
22374,2023-04-11,6,0,61416.0
22375,2023-04-11,7,0,61416.0
22376,2023-04-11,8,0,61416.0
22377,2023-04-11,9,110,59459.0
22378,2023-04-11,10,2803,55173.0
22379,2023-04-11,11,923,52226.0
22380,2023-04-11,12,0,52226.0
22381,2023-04-11,13,0,49837.0
22382,2023-04-11,14,0,46589.0
22383,2023-04-11,15,0,45733.0
22384,2023-04-11,16,0,41835.0
22385,2023-04-11,17,2875,39826.0
22386,2023-04-11,18,0,39779.0
22387,2023-04-11,19,0,39779.0
22388,2023-04-11,20,1877,40662.0
22389,2023-04-11,21,2784,34321.0
22390,2023-04-11,22,4868,28132.0
22391,2023-04-11,23,4055,24834.0
22392,2023-04-12,0,2151,23058.0
22393,2023-04-12,1,1059,23505.0
22394,2023-04-12,2,0,23505.0
22395,2023-04-12,3,0,23505.0
22396,2023-04-12,4,0,23505.0
22397,2023-04-12,5,0,23505.0
22398,2023-04-12,6,0,23505.0
22399,2023-04-12,7,0,23505.0
22400,2023-04-12,8,0,23505.0
22401,2023-04-12,9,0,23395.0
22402,2023-04-12,10,0,20592.0
22403,2023-04-12,11,2830,22499.0
22404,2023-04-12,12,2579,25078.0
22405,2023-04-12,13,3311,28389.0
22406,2023-04-12,14,1562,29951.0
22407,2023-04-12,15,5736,35687.0
22408,2023-04-12,16,6001,41688.0
22409,2023-04-12,17,4457,43270.0
22410,2023-04-12,18,746,44016.0
22411,2023-04-12,19,0,44016.0
22412,2023-04-12,20,0,42139.0
22413,2023-04-12,21,0,39355.0
22414,2023-04-12,22,0,34487.0
22415,2023-04-12,23,0,30432.0
22416,2023-04-13,0,0,28281.0
22417,2023-04-13,1,41,27263.0
22418,2023-04-13,2,5003,32266.0
22419,2023-04-13,3,4181,36447.0
22420,2023-04-13,4,0,36447.0
22421,2023-04-13,5,0,36447.0
22422,2023-04-13,6,0,36447.0
22423,2023-04-13,7,0,36447.0
22424,2023-04-13,8,0,36447.0
22425,2023-04-13,9,0,36447.0
22426,2023-04-13,10,0,36447.0
22427,2023-04-13,11,149,33766.0
22428,2023-04-13,12,2227,33414.0
22429,2023-04-13,13,6084,36187.0
22430,2023-04-13,14,1370,35995.0
22431,2023-04-13,15,0,30259.0
22432,2023-04-13,16,0,24258.0
22433,2023-04-13,17,0,19801.0
22434,2023-04-13,18,0,19055.0
22435,2023-04-13,19,0,19055.0
22436,2023-04-13,20,0,19055.0
22437,2023-04-13,21,0,19055.0
22438,2023-04-13,22,0,19055.0
22439,2023-04-13,23,0,19055.0
22440,2023-04-14,0,0,19055.0
22441,2023-04-14,1,0,19014.0
22442,2023-04-14,2,0,14011.0
22443,2023-04-14,3,0,9830.0
22444,2023-04-14,4,0,9830.0
22445,2023-04-14,5,0,9830.0
22446,2023-04-14,6,0,9830.0
22447,2023-04-14,7,0,9830.0
22448,2023-04-14,8,0,9830.0
22449,2023-04-14,9,0,9830.0
22450,2023-04-14,10,0,9830.0
22451,2023-04-14,11,0,9681.0
22452,2023-04-14,12,0,7454.0
22453,2023-04-14,13,0,1370.0
22454,2023-04-14,14,0,0.0
22455,2023-04-14,15,0,0.0
22456,2023-04-14,16,0,0.0
22457,2023-04-14,17,0,0.0
22458,2023-04-14,18,0,0.0
22459,2023-04-14,19,0,0.0
22460,2023-04-14,20,0,0.0
22461,2023-04-14,21,0,0.0
22462,2023-04-14,22,0,0.0
22463,2023-04-14,23,0,0.0
22464,2023-04-15,0,0,0.0
22465,2023-04-15,1,0,0.0
22466,2023-04-15,2,0,0.0
22467,2023-04-15,3,0,0.0
22468,2023-04-15,4,0,0.0
22469,2023-04-15,5,0,0.0
22470,2023-04-15,6,0,0.0
22471,2023-04-15,7,0,0.0
22472,2023-04-15,8,0,0.0
22473,2023-04-15,9,0,0.0
22474,2023-04-15,10,0,0.0
22475,2023-04-15,11,0,0.0
22476,2023-04-15,12,0,0.0
22477,2023-04-15,13,0,0.0
22478,2023-04-15,14,0,0.0
22479,2023-04-15,15,0,0.0
22480,2023-04-15,16,0,0.0
22481,2023-04-15,17,8,8.0
22482,2023-04-15,18,0,8.0
22483,2023-04-15,19,1,9.0
22484,2023-04-15,20,0,9.0
22485,2023-04-15,21,0,9.0
22486,2023-04-15,22,1,10.0
22487,2023-04-15,23,0,10.0
22488,2023-04-16,0,0,10.0
22489,2023-04-16,1,0,10.0
22490,2023-04-16,2,0,10.0
22491,2023-04-16,3,0,10.0
22492,2023-04-16,4,0,10.0
22493,2023-04-16,5,0,10.0
22494,2023-04-16,6,0,10.0
22495,2023-04-16,7,0,10.0
22496,2023-04-16,8,0,10.0
22497,2023-04-16,9,0,10.0
22498,2023-04-16,10,0,10.0
22499,2023-04-16,11,0,10.0
22500,2023-04-16,12,0,10.0
22501,2023-04-16,13,0,10.0
22502,2023-04-16,14,0,10.0
22503,2023-04-16,15,0,10.0
22504,2023-04-16,16,0,10.0
22505,2023-04-16,17,0,2.0
22506,2023-04-16,18,0,2.0
22507,2023-04-16,19,0,1.0
22508,2023-04-16,20,0,1.0
22509,2023-04-16,21,0,1.0
22510,2023-04-16,22,0,0.0
22511,2023-04-16,23,0,0.0
22512,2023-04-17,0,0,0.0
22513,2023-04-17,1,0,0.0
22514,2023-04-17,2,0,0.0
22515,2023-04-17,3,0,0.0
22516,2023-04-17,4,0,0.0
22517,2023-04-17,5,0,0.0
22518,2023-04-17,6,0,0.0
22519,2023-04-17,7,0,0.0
22520,2023-04-17,8,0,0.0
22521,2023-04-17,9,0,0.0
22522,2023-04-17,10,0,0.0
22523,2023-04-17,11,0,0.0
22524,2023-04-17,12,0,0.0
22525,2023-04-17,13,0,0.0
22526,2023-04-17,14,0,0.0
22527,2023-04-17,15,0,0.0
22528,2023-04-17,16,0,0.0
22529,2023-04-17,17,0,0.0
22530,2023-04-17,18,0,0.0
22531,2023-04-17,19,0,0.0
22532,2023-04-17,20,0,0.0
22533,2023-04-17,21,0,0.0
22534,2023-04-17,22,0,0.0
22535,2023-04-17,23,0,0.0
22536,2023-04-18,0,0,0.0
22537,2023-04-18,1,0,0.0
22538,2023-04-18,2,0,0.0
22539,2023-04-18,3,0,0.0
22540,2023-04-18,4,0,0.0
22541,2023-04-18,5,0,0.0
22542,2023-04-18,6,0,0.0
22543,2023-04-18,7,0,0.0
22544,2023-04-18,8,0,0.0
22545,2023-04-18,9,0,0.0
22546,2023-04-18,10,0,0.0
22547,2023-04-18,11,0,0.0
22548,2023-04-18,12,0,0.0
22549,2023-04-18,13,0,0.0
22550,2023-04-18,14,0,0.0
22551,2023-04-18,15,0,0.0
22552,2023-04-18,16,0,0.0
22553,2023-04-18,17,0,0.0
22554,2023-04-18,18,0,0.0
22555,2023-04-18,19,0,0.0
22556,2023-04-18,20,0,0.0
22557,2023-04-18,21,0,0.0
22558,2023-04-18,22,0,0.0
22559,2023-04-18,23,0,0.0
22560,2023-04-19,0,0,0.0
22561,2023-04-19,1,0,0.0
22562,2023-04-19,2,0,0.0
22563,2023-04-19,3,0,0.0
22564,2023-04-19,4,0,0.0
22565,2023-04-19,5,0,0.0
22566,2023-04-19,6,0,0.0
22567,2023-04-19,7,0,0.0
22568,2023-04-19,8,0,0.0
22569,2023-04-19,9,0,0.0
22570,2023-04-19,10,0,0.0
22571,2023-04-19,11,0,0.0
22572,2023-04-19,12,0,0.0
22573,2023-04-19,13,0,0.0
22574,2023-04-19,14,0,0.0
22575,2023-04-19,15,0,0.0
22576,2023-04-19,16,0,0.0
22577,2023-04-19,17,0,0.0
22578,2023-04-19,18,0,0.0
22579,2023-04-19,19,0,0.0
22580,2023-04-19,20,0,0.0
22581,2023-04-19,21,0,0.0
22582,2023-04-19,22,0,0.0
22583,2023-04-19,23,0,0.0
22584,2023-04-20,0,0,0.0
22585,2023-04-20,1,0,0.0
22586,2023-04-20,2,0,0.0
22587,2023-04-20,3,0,0.0
22588,2023-04-20,4,0,0.0
22589,2023-04-20,5,0,0.0
22590,2023-04-20,6,0,0.0
22591,2023-04-20,7,0,0.0
22592,2023-04-20,8,0,0.0
22593,2023-04-20,9,0,0.0
22594,2023-04-20,10,0,0.0
22595,2023-04-20,11,0,0.0
22596,2023-04-20,12,0,0.0
22597,2023-04-20,13,0,0.0
22598,2023-04-20,14,0,0.0
22599,2023-04-20,15,0,0.0
22600,2023-04-20,16,31,31.0
22601,2023-04-20,17,0,31.0
22602,2023-04-20,18,0,31.0
22603,2023-04-20,19,0,31.0
22604,2023-04-20,20,0,31.0
22605,2023-04-20,21,0,31.0
22606,2023-04-20,22,0,31.0
22607,2023-04-20,23,0,31.0
22608,2023-04-21,0,0,31.0
22609,2023-04-21,1,0,31.0
22610,2023-04-21,2,0,31.0
22611,2023-04-21,3,0,31.0
22612,2023-04-21,4,0,31.0
22613,2023-04-21,5,0,31.0
22614,2023-04-21,6,0,31.0
22615,2023-04-21,7,0,31.0
22616,2023-04-21,8,0,31.0
22617,2023-04-21,9,0,31.0
22618,2023-04-21,10,0,31.0
22619,2023-04-21,11,0,31.0
22620,2023-04-21,12,0,31.0
22621,2023-04-21,13,0,31.0
22622,2023-04-21,14,0,31.0
22623,2023-04-21,15,0,31.0
22624,2023-04-21,16,0,0.0
22625,2023-04-21,17,0,0.0
22626,2023-04-21,18,0,0.0
22627,2023-04-21,19,0,0.0
22628,2023-04-21,20,0,0.0
22629,2023-04-21,21,0,0.0
22630,2023-04-21,22,0,0.0
22631,2023-04-21,23,0,0.0
22632,2023-04-22,0,0,0.0
22633,2023-04-22,1,17,17.0
22634,2023-04-22,2,1684,1701.0
22635,2023-04-22,3,0,1701.0
22636,2023-04-22,4,0,1701.0
22637,2023-04-22,5,0,1701.0
22638,2023-04-22,6,0,1701.0
22639,2023-04-22,7,0,1701.0
22640,2023-04-22,8,0,1701.0
22641,2023-04-22,9,0,1701.0
22642,2023-04-22,10,0,1701.0
22643,2023-04-22,11,0,1701.0
22644,2023-04-22,12,0,1701.0
22645,2023-04-22,13,0,1701.0
22646,2023-04-22,14,190,1891.0
22647,2023-04-22,15,0,1891.0
22648,2023-04-22,16,0,1891.0
22649,2023-04-22,17,0,1891.0
22650,2023-04-22,18,0,1891.0
22651,2023-04-22,19,0,1891.0
22652,2023-04-22,20,0,1891.0
22653,2023-04-22,21,0,1891.0
22654,2023-04-22,22,0,1891.0
22655,2023-04-22,23,0,1891.0
22656,2023-04-23,0,0,1891.0
22657,2023-04-23,1,0,1874.0
22658,2023-04-23,2,0,190.0
22659,2023-04-23,3,561,751.0
22660,2023-04-23,4,23,774.0
22661,2023-04-23,5,0,774.0
22662,2023-04-23,6,0,774.0
22663,2023-04-23,7,0,774.0
22664,2023-04-23,8,0,774.0
22665,2023-04-23,9,0,774.0
22666,2023-04-23,10,0,774.0
22667,2023-04-23,11,0,774.0
22668,2023-04-23,12,3,777.0
22669,2023-04-23,13,0,777.0
22670,2023-04-23,14,0,587.0
22671,2023-04-23,15,0,587.0
22672,2023-04-23,16,0,587.0
22673,2023-04-23,17,0,587.0
22674,2023-04-23,18,0,587.0
22675,2023-04-23,19,0,587.0
22676,2023-04-23,20,0,587.0
22677,2023-04-23,21,0,587.0
22678,2023-04-23,22,0,587.0
22679,2023-04-23,23,0,587.0
22680,2023-04-24,0,0,587.0
22681,2023-04-24,1,0,587.0
22682,2023-04-24,2,0,587.0
22683,2023-04-24,3,105,131.0
22684,2023-04-24,4,6,114.0
22685,2023-04-24,5,0,114.0
22686,2023-04-24,6,0,114.0
22687,2023-04-24,7,0,114.0
22688,2023-04-24,8,0,114.0
22689,2023-04-24,9,0,114.0
22690,2023-04-24,10,0,114.0
22691,2023-04-24,11,0,114.0
22692,2023-04-24,12,0,111.0
22693,2023-04-24,13,0,111.0
22694,2023-04-24,14,0,111.0
22695,2023-04-24,15,0,111.0
22696,2023-04-24,16,0,111.0
22697,2023-04-24,17,0,111.0
22698,2023-04-24,18,0,111.0
22699,2023-04-24,19,0,111.0
22700,2023-04-24,20,0,111.0
22701,2023-04-24,21,0,111.0
22702,2023-04-24,22,0,111.0
22703,2023-04-24,23,6,117.0
22704,2023-04-25,0,2808,2925.0
22705,2023-04-25,1,0,2925.0
22706,2023-04-25,2,0,2925.0
22707,2023-04-25,3,0,2820.0
22708,2023-04-25,4,0,2814.0
22709,2023-04-25,5,0,2814.0
22710,2023-04-25,6,0,2814.0
22711,2023-04-25,7,0,2814.0
22712,2023-04-25,8,0,2814.0
22713,2023-04-25,9,0,2814.0
22714,2023-04-25,10,0,2814.0
22715,2023-04-25,11,0,2814.0
22716,2023-04-25,12,0,2814.0
22717,2023-04-25,13,0,2814.0
22718,2023-04-25,14,0,2814.0
22719,2023-04-25,15,0,2814.0
22720,2023-04-25,16,0,2814.0
22721,2023-04-25,17,0,2814.0
22722,2023-04-25,18,0,2814.0
22723,2023-04-25,19,0,2814.0
22724,2023-04-25,20,0,2814.0
22725,2023-04-25,21,0,2814.0
22726,2023-04-25,22,0,2814.0
22727,2023-04-25,23,0,2808.0
22728,2023-04-26,0,0,0.0
22729,2023-04-26,1,0,0.0
22730,2023-04-26,2,0,0.0
22731,2023-04-26,3,259,259.0
22732,2023-04-26,4,73,332.0
22733,2023-04-26,5,0,332.0
22734,2023-04-26,6,0,332.0
22735,2023-04-26,7,0,332.0
22736,2023-04-26,8,0,332.0
22737,2023-04-26,9,0,332.0
22738,2023-04-26,10,0,332.0
22739,2023-04-26,11,0,332.0
22740,2023-04-26,12,0,332.0
22741,2023-04-26,13,0,332.0
22742,2023-04-26,14,1,333.0
22743,2023-04-26,15,0,333.0
22744,2023-04-26,16,0,333.0
22745,2023-04-26,17,0,333.0
22746,2023-04-26,18,0,333.0
22747,2023-04-26,19,0,333.0
22748,2023-04-26,20,0,333.0
22749,2023-04-26,21,0,333.0
22750,2023-04-26,22,0,333.0
22751,2023-04-26,23,0,333.0
22752,2023-04-27,0,0,333.0
22753,2023-04-27,1,0,333.0
22754,2023-04-27,2,199,532.0
22755,2023-04-27,3,199,472.0
22756,2023-04-27,4,0,399.0
22757,2023-04-27,5,0,399.0
22758,2023-04-27,6,0,399.0
22759,2023-04-27,7,0,399.0
22760,2023-04-27,8,0,399.0
22761,2023-04-27,9,0,399.0
22762,2023-04-27,10,0,399.0
22763,2023-04-27,11,0,399.0
22764,2023-04-27,12,0,399.0
22765,2023-04-27,13,0,399.0
22766,2023-04-27,14,0,398.0
22767,2023-04-27,15,0,398.0
22768,2023-04-27,16,0,398.0
22769,2023-04-27,17,0,398.0
22770,2023-04-27,18,0,398.0
22771,2023-04-27,19,0,398.0
22772,2023-04-27,20,0,398.0
22773,2023-04-27,21,0,398.0
22774,2023-04-27,22,0,398.0
22775,2023-04-27,23,0,398.0
22776,2023-04-28,0,0,398.0
22777,2023-04-28,1,0,398.0
22778,2023-04-28,2,2331,2530.0
22779,2023-04-28,3,232,2563.0
22780,2023-04-28,4,0,2563.0
22781,2023-04-28,5,0,2563.0
22782,2023-04-28,6,0,2563.0
22783,2023-04-28,7,0,2563.0
22784,2023-04-28,8,0,2563.0
22785,2023-04-28,9,0,2563.0
22786,2023-04-28,10,0,2563.0
22787,2023-04-28,11,0,2563.0
22788,2023-04-28,12,0,2563.0
22789,2023-04-28,13,0,2563.0
22790,2023-04-28,14,0,2563.0
22791,2023-04-28,15,0,2563.0
22792,2023-04-28,16,0,2563.0
22793,2023-04-28,17,0,2563.0
22794,2023-04-28,18,0,2563.0
22795,2023-04-28,19,0,2563.0
22796,2023-04-28,20,0,2563.0
22797,2023-04-28,21,0,2563.0
22798,2023-04-28,22,0,2563.0
22799,2023-04-28,23,0,2563.0
22800,2023-04-29,0,0,2563.0
22801,2023-04-29,1,0,2563.0
22802,2023-04-29,2,0,232.0
22803,2023-04-29,3,0,0.0
22804,2023-04-29,4,0,0.0
22805,2023-04-29,5,0,0.0
22806,2023-04-29,6,0,0.0
22807,2023-04-29,7,0,0.0
22808,2023-04-29,8,0,0.0
22809,2023-04-29,9,0,0.0
22810,2023-04-29,10,0,0.0
22811,2023-04-29,11,0,0.0
22812,2023-04-29,12,0,0.0
22813,2023-04-29,13,0,0.0
22814,2023-04-29,14,0,0.0
22815,2023-04-29,15,0,0.0
22816,2023-04-29,16,0,0.0
22817,2023-04-29,17,0,0.0
22818,2023-04-29,18,0,0.0
22819,2023-04-29,19,0,0.0
22820,2023-04-29,20,0,0.0
22821,2023-04-29,21,0,0.0
22822,2023-04-29,22,0,0.0
22823,2023-04-29,23,86,86.0
22824,2023-04-30,0,696,782.0
22825,2023-04-30,1,0,782.0
22826,2023-04-30,2,0,782.0
22827,2023-04-30,3,0,782.0
22828,2023-04-30,4,0,782.0
22829,2023-04-30,5,0,782.0
22830,2023-04-30,6,0,782.0
22831,2023-04-30,7,0,782.0
22832,2023-04-30,8,0,782.0
22833,2023-04-30,9,0,782.0
22834,2023-04-30,10,0,782.0
22835,2023-04-30,11,32,814.0
22836,2023-04-30,12,0,814.0
22837,2023-04-30,13,0,814.0
22838,2023-04-30,14,0,814.0
22839,2023-04-30,15,0,814.0
22840,2023-04-30,16,0,814.0
22841,2023-04-30,17,0,814.0
22842,2023-04-30,18,0,814.0
22843,2023-04-30,19,0,814.0
22844,2023-04-30,20,0,814.0
22845,2023-04-30,21,0,814.0
22846,2023-04-30,22,0,814.0
22847,2023-04-30,23,0,728.0
22848,2023-05-01,0,0,32.0
22849,2023-05-01,1,0,32.0
22850,2023-05-01,2,0,32.0
22851,2023-05-01,3,0,32.0
22852,2023-05-01,4,0,32.0
22853,2023-05-01,5,0,32.0
22854,2023-05-01,6,0,32.0
22855,2023-05-01,7,0,32.0
22856,2023-05-01,8,0,32.0
22857,2023-05-01,9,5078,5110.0
22858,2023-05-01,10,1975,7085.0
22859,2023-05-01,11,1792,8845.0
22860,2023-05-01,12,145,8990.0
22861,2023-05-01,13,2070,11060.0
22862,2023-05-01,14,3880,14940.0
22863,2023-05-01,15,1497,16437.0
22864,2023-05-01,16,2578,19015.0
22865,2023-05-01,17,0,19015.0
22866,2023-05-01,18,0,19015.0
22867,2023-05-01,19,0,19015.0
22868,2023-05-01,20,0,19015.0
22869,2023-05-01,21,0,19015.0
22870,2023-05-01,22,0,19015.0
22871,2023-05-01,23,0,19015.0
22872,2023-05-02,0,0,19015.0
22873,2023-05-02,1,0,19015.0
22874,2023-05-02,2,0,19015.0
22875,2023-05-02,3,0,19015.0
22876,2023-05-02,4,0,19015.0
22877,2023-05-02,5,0,19015.0
22878,2023-05-02,6,0,19015.0
22879,2023-05-02,7,0,19015.0
22880,2023-05-02,8,0,19015.0
22881,2023-05-02,9,978,14915.0
22882,2023-05-02,10,2421,15361.0
22883,2023-05-02,11,3659,17228.0
22884,2023-05-02,12,3520,20603.0
22885,2023-05-02,13,144,18677.0
22886,2023-05-02,14,4000,18797.0
22887,2023-05-02,15,2486,19786.0
22888,2023-05-02,16,4675,21883.0
22889,2023-05-02,17,6738,28621.0
22890,2023-05-02,18,817,29438.0
22891,2023-05-02,19,0,29438.0
22892,2023-05-02,20,2254,31692.0
22893,2023-05-02,21,2765,34457.0
22894,2023-05-02,22,0,34457.0
22895,2023-05-02,23,0,34457.0
22896,2023-05-03,0,0,34457.0
22897,2023-05-03,1,0,34457.0
22898,2023-05-03,2,0,34457.0
22899,2023-05-03,3,0,34457.0
22900,2023-05-03,4,0,34457.0
22901,2023-05-03,5,0,34457.0
22902,2023-05-03,6,0,34457.0
22903,2023-05-03,7,0,34457.0
22904,2023-05-03,8,0,34457.0
22905,2023-05-03,9,0,33479.0
22906,2023-05-03,10,56,31114.0
22907,2023-05-03,11,5105,32560.0
22908,2023-05-03,12,3026,32066.0
22909,2023-05-03,13,1234,33156.0
22910,2023-05-03,14,2197,31353.0
22911,2023-05-03,15,2864,31731.0
22912,2023-05-03,16,2294,29350.0
22913,2023-05-03,17,1193,23805.0
22914,2023-05-03,18,35,23023.0
22915,2023-05-03,19,0,23023.0
22916,2023-05-03,20,0,20769.0
22917,2023-05-03,21,0,18004.0
22918,2023-05-03,22,0,18004.0
22919,2023-05-03,23,0,18004.0
22920,2023-05-04,0,0,18004.0
22921,2023-05-04,1,0,18004.0
22922,2023-05-04,2,0,18004.0
22923,2023-05-04,3,0,18004.0
22924,2023-05-04,4,0,18004.0
22925,2023-05-04,5,0,18004.0
22926,2023-05-04,6,0,18004.0
22927,2023-05-04,7,0,18004.0
22928,2023-05-04,8,0,18004.0
22929,2023-05-04,9,689,18693.0
22930,2023-05-04,10,1014,19651.0
22931,2023-05-04,11,2786,17332.0
22932,2023-05-04,12,0,14306.0
22933,2023-05-04,13,35,13107.0
22934,2023-05-04,14,3874,14784.0
22935,2023-05-04,15,8433,20353.0
22936,2023-05-04,16,5717,23776.0
22937,2023-05-04,17,2674,25257.0
22938,2023-05-04,18,2066,27288.0
22939,2023-05-04,19,2772,30060.0
22940,2023-05-04,20,0,30060.0
22941,2023-05-04,21,3554,33614.0
22942,2023-05-04,22,4016,37630.0
22943,2023-05-04,23,0,37630.0
22944,2023-05-05,0,0,37630.0
22945,2023-05-05,1,0,37630.0
22946,2023-05-05,2,0,37630.0
22947,2023-05-05,3,0,37630.0
22948,2023-05-05,4,0,37630.0
22949,2023-05-05,5,0,37630.0
22950,2023-05-05,6,0,37630.0
22951,2023-05-05,7,0,37630.0
22952,2023-05-05,8,2721,40351.0
22953,2023-05-05,9,921,40583.0
22954,2023-05-05,10,322,39891.0
22955,2023-05-05,11,1905,39010.0
22956,2023-05-05,12,3128,42138.0
22957,2023-05-05,13,2993,45096.0
22958,2023-05-05,14,3904,45126.0
22959,2023-05-05,15,2867,39560.0
22960,2023-05-05,16,0,33843.0
22961,2023-05-05,17,0,31169.0
22962,2023-05-05,18,0,29103.0
22963,2023-05-05,19,0,26331.0
22964,2023-05-05,20,0,26331.0
22965,2023-05-05,21,0,22777.0
22966,2023-05-05,22,0,18761.0
22967,2023-05-05,23,0,18761.0
22968,2023-05-06,0,19,18780.0
22969,2023-05-06,1,0,18780.0
22970,2023-05-06,2,0,18780.0
22971,2023-05-06,3,0,18780.0
22972,2023-05-06,4,0,18780.0
22973,2023-05-06,5,0,18780.0
22974,2023-05-06,6,0,18780.0
22975,2023-05-06,7,0,18780.0
22976,2023-05-06,8,0,16059.0
22977,2023-05-06,9,0,15138.0
22978,2023-05-06,10,0,14816.0
22979,2023-05-06,11,0,12911.0
22980,2023-05-06,12,0,9783.0
22981,2023-05-06,13,0,6790.0
22982,2023-05-06,14,0,2886.0
22983,2023-05-06,15,0,19.0
22984,2023-05-06,16,108,127.0
22985,2023-05-06,17,20,147.0
22986,2023-05-06,18,0,147.0
22987,2023-05-06,19,0,147.0
22988,2023-05-06,20,0,147.0
22989,2023-05-06,21,0,147.0
22990,2023-05-06,22,0,147.0
22991,2023-05-06,23,22,169.0
22992,2023-05-07,0,0,150.0
22993,2023-05-07,1,0,150.0
22994,2023-05-07,2,0,150.0
22995,2023-05-07,3,0,150.0
22996,2023-05-07,4,0,150.0
22997,2023-05-07,5,0,150.0
22998,2023-05-07,6,0,150.0
22999,2023-05-07,7,0,150.0
23000,2023-05-07,8,0,150.0
23001,2023-05-07,9,0,150.0
23002,2023-05-07,10,0,150.0
